_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,loaded,factor,pole
v000921,1.1203809678,-0.175226984,0.0093176411,-0.127812925,-0.035029597,0.3872701292,-0.236917921,1,fac1,1
v000922,0.7693103036,-0.185361944,0.0284788791,-0.246688599,-0.180475899,0.2362743304,-0.294585008,1,fac1,1
v000923,-0.119818329,0.1205441837,-0.248789765,0.0748319165,0.0683361693,0.0069994442,0.0815861558,0,,
v000924,-0.106128178,0.3738565121,0.098116116,-0.224622102,-0.168104325,-0.03174492,0.2187834127,1,fac2,1
v000925,-0.234524942,-0.118928866,-0.080579487,0.136907891,-0.457219128,-0.126395087,-0.269142328,1,fac5,-1
v000926,1.1709038003,-0.195804432,0.1838488144,-0.050016603,-0.140358382,0.3548188288,0.1953458673,1,fac1,1
v000927,0.1289881517,0.032636572,-0.059336848,-0.135968371,-0.122081384,0.3387359032,0.2750533287,1,fac6,1
v000928,-0.378550749,-0.198429119,-0.138797157,-0.530129135,0.7194227559,0.3472807955,-0.192275743,1,fac5,1
v000929,0.0130636164,0.3442034566,0.0384661115,-0.100550246,0.0399073223,-0.157081581,-0.022841706,1,fac2,1
v000930,0.6505682719,-0.247285979,0.0569002684,-0.088245271,-0.079901872,0.293035358,1.0310480663,1,fac7,1
v000931,0.2857507037,-0.196595974,-0.014831808,-0.167407692,0.0003999578,0.4939134967,0.9714769395,1,fac7,1
v000932,0.599860738,-0.5611224,-0.60233398,-0.257316593,-0.152248608,0.9046846411,0.7514913862,1,fac6,1
v000933,0.0796236263,-0.005564895,-0.0329819,-0.071683043,0.0151640738,-0.168001649,0.0355734912,0,,
v000934,-0.09164213,-0.074968564,-0.196785726,0.359365478,-0.099164779,-0.025575682,-0.099667303,1,fac4,1
v000935,-0.281986386,-0.315924468,-0.671448356,-0.118904085,0.0721479849,-0.197134913,0.4014772741,1,fac3,-1
v000936,0.1683453904,-0.130235697,0.0975536889,-0.448504875,-0.224962889,0.8038577591,-0.094711006,1,fac6,1
v000937,0.6584988737,-0.156057373,0.1460461944,-0.068867116,-0.005305457,0.3452524282,1.0093248321,1,fac7,1
v000938,-0.462194337,-0.282958538,-0.988944765,-0.055533323,-0.07068486,0.1146107659,0.0146742208,1,fac3,-1
v000939,-0.231140255,-0.209611425,-0.093727511,-0.112064645,-0.013558642,-0.056835754,0.9769500879,1,fac7,1
v000940,-0.129420139,-0.152718346,-0.083015817,-0.093501598,0.0293429154,0.2204328248,1.1592966953,1,fac7,1
v000941,0.0213312562,-0.019727887,-0.035097807,-0.008316161,0.0397210851,-0.258007113,0.003035926,0,,
v000942,0.1286845417,-0.29714602,-0.546827196,-0.345988086,-0.240950696,0.2888363002,-0.292002656,1,fac3,-1
v000943,-0.406095424,-0.272533261,-0.941949903,0.5128138282,-0.052018154,0.0706999192,-0.086240097,1,fac3,-1
v000944,-0.350645314,-0.187841457,-0.792614105,0.1410769979,0.0199214444,-0.074400992,-0.015781089,1,fac3,-1
v000945,-0.488143356,0.8327506329,0.3423727335,-0.500197316,-0.61464717,0.09989305,-0.059523178,1,fac2,1
v000946,-0.032518787,-0.087765838,0.0484276657,-0.104699073,-0.077673144,-0.445835014,-0.075825266,1,fac6,-1
v000947,0.1127487937,-0.141288199,0.0023576217,-0.192185286,0.220483204,-0.219875248,-0.231343803,0,,
v000948,1.4061889142,-0.313779318,0.0313690517,-0.200450947,-0.142444979,0.5386266492,-0.284934541,1,fac1,1
v000949,0.9771914018,-0.254445149,0.0666922578,-0.00287997,0.0668776223,-0.233822233,-0.207380972,1,fac1,1
v000950,0.0378296056,-0.520525036,-0.843677243,-0.036440037,-0.389960438,0.4024319191,-0.250440461,1,fac3,-1
v000951,0.7354930271,0.0506303392,0.218616724,-0.045770871,-0.137747911,0.1422297156,0.4066635868,1,fac1,1
v000952,-0.205778342,-0.312882068,0.5134120962,-0.24360121,0.5822278784,0.1805395653,-0.187001547,1,fac5,1
v000953,0.4398430481,-0.161660505,-0.003743958,-0.043013826,-0.028848094,0.4076701786,1.2107647456,1,fac7,1
v000954,0.7030250135,-0.090826751,0.1524404891,0.0659995885,-0.021377977,0.1940866032,0.3739852355,1,fac1,1
v000955,-0.010526685,0.328221819,0.0147662836,0.3343106797,-0.035676934,0.007425893,-0.020681283,1,fac4,1
v000956,-0.084115985,-0.109903801,0.02196,-0.027980398,-0.184611444,-0.42674046,-0.042103685,1,fac6,-1
v000957,-0.373273525,0.0385971168,-0.216009681,-0.043388029,-0.533250616,0.5465542164,0.045569262,1,fac6,1
v000958,-0.107826565,-0.290929168,0.212080335,-0.066140876,-0.256703321,-0.17762666,-0.132601633,0,,
v000959,-0.202800498,-0.158266149,0.195288546,-0.132493118,0.0313945508,-0.063682464,-0.064545984,0,,
v000960,-0.093254736,-0.141191075,-0.030248776,-0.078437385,-0.017384175,-0.470539052,-0.063483267,1,fac6,-1
v000961,-0.385142037,-0.20944608,0.6830201696,0.4228859609,-0.153600908,0.3311422253,-0.09679557,1,fac3,1
v000962,0.1686173111,-0.018463026,0.0087903548,0.0171025068,-0.073122765,-0.049876187,0.0144822579,0,,
v000963,-0.13904099,-0.197928403,-0.578878298,0.4111378048,-0.161312879,0.7854678471,-0.228526876,1,fac6,1
v000964,0.7974959401,-0.373049626,-0.465221585,-0.302835106,-0.374926177,0.7648019696,-0.211914253,1,fac1,1
v000965,0.1364561769,-0.082148194,-0.19883898,-0.120175604,-0.135507626,0.0444172226,-0.192714348,0,,
v000966,0.7235898063,-0.221629108,-0.107902576,-0.115357982,-0.112536033,-0.136757086,-0.416410192,1,fac1,1
v000967,-0.346281886,0.0646493477,0.3165030711,0.3898085906,-0.033247235,0.3545575294,-0.113239073,1,fac4,1
v000968,-0.196743466,-0.051565737,0.5674503562,-0.118439477,0.3402966154,0.0535799617,-0.124308817,1,fac3,1
v000969,-0.089308867,-0.169192932,-0.217710133,-0.110506766,0.0203391452,-0.402604178,0.245775808,1,fac6,-1
v000970,-0.145186823,-0.229556021,-0.28641229,-0.201165599,-0.088279761,-0.463410515,0.1428564971,1,fac6,-1
v000971,-0.383212024,-0.408122788,-0.889909744,-0.102661139,0.0738784317,-0.31412585,0.2501371111,1,fac3,-1
v000972,-0.037232152,-0.138811067,-0.033193249,0.0688233347,0.459645848,-0.28006982,-0.032225976,1,fac5,1
v000973,-0.117428354,-0.175802057,-0.074645424,0.1335743836,0.5408104959,-0.133747515,0.1827226411,1,fac5,1
v000974,0.5682404179,-0.041079228,-0.028569083,0.0196941778,-0.060422813,0.2723320269,0.1762712195,1,fac1,1
v000975,-0.00280542,0.1405941881,-0.031633897,-0.140607126,-0.007716343,0.1261904373,-0.019012452,0,,
v000976,-0.052321723,-0.119274784,0.0221044339,0.0135541246,-0.092987353,-0.422115829,-0.076079871,1,fac6,-1
v000977,0.0343853031,-0.055817357,-0.090290561,-0.027949936,-0.063819858,-0.275828004,-0.176511282,0,,
v000978,-0.437767402,-0.445915373,0.9476187787,0.1160615743,0.1366174829,0.2236895127,0.0924618657,1,fac3,1
v000979,-0.266365929,1.0635227007,0.1275174483,-0.084077701,-0.020650385,0.1572280467,-0.191007041,1,fac2,1
v000980,-0.331261396,-0.260849712,-0.246365642,-0.1683707,0.0138950791,0.1424471332,1.2577416647,1,fac7,1
v000981,-0.010683398,-0.037931676,-0.035261385,0.3841632485,0.0086875109,-0.13260707,-0.035215711,1,fac4,1
v000982,-0.023084776,-0.101756066,-0.043187363,-0.004344358,-0.050758624,-0.36498759,0.0204966735,1,fac6,-1
v000983,0.0113661703,-0.2576618,-0.22376597,-0.020878975,-0.08366757,-0.373259275,-0.052422858,1,fac6,-1
v000984,-0.360140965,-0.371268242,-0.865965683,-0.102990273,0.067109417,-0.15053125,0.377329476,1,fac3,-1
v000985,0.482213145,-0.026582287,0.101426118,0.0397698607,-0.009054111,0.1497785714,0.4235074298,1,fac1,1
v000986,0.5850578493,0.017599467,0.1771569562,0.0599383876,0.0466992082,0.40197173,0.5969806616,1,fac7,1
v000987,-0.179359137,-0.212244208,-0.086118707,-0.087010494,0.0066864409,-0.096928838,0.9825905543,1,fac7,1
v000988,0.674412971,-0.029567255,0.1310255353,-0.164252094,-0.411926633,0.6256380917,0.0037810287,1,fac1,1
v000989,0.1934513145,0.3682466779,0.2693519272,-0.02708787,0.009328334,0.1840395805,-0.045576964,1,fac2,1
v000990,-0.060420672,0.0173440732,-0.121566455,-0.087754851,0.1523222457,-0.100959508,-0.118650114,0,,
v000991,-0.133691032,-0.132002108,0.2556226842,-0.125063342,0.0473307857,-0.297240235,-0.203244763,0,,
v000992,-0.229265101,-0.075108276,0.0140511516,-0.14232795,-0.265004284,-0.501848059,-0.074680349,1,fac6,-1
v000993,-0.327477254,1.0697051232,0.2169551897,-0.484619667,-0.402270278,0.4314834175,0.5878145362,1,fac2,1
v000994,-0.045616952,-0.100233646,0.2552023508,0.4050236405,-0.11457419,-0.047256506,-0.002658163,1,fac4,1
v000995,-0.343974981,-0.224590644,0.925069619,0.5370580323,-0.380138985,0.0907140378,-0.141303102,1,fac3,1
v000996,-0.390782515,0.7111674148,-0.02957128,0.3636081436,0.2438857469,0.5181923209,-0.260675374,1,fac2,1
v000997,-0.000260978,0.0414645566,-0.185525777,0.0248965235,0.7968568614,0.1793749984,0.0219429945,1,fac5,1
v000998,-0.036286268,0.1441099939,-0.169014679,0.0583479328,0.7205004274,-0.116574922,-0.104993318,1,fac5,1
v000999,0.0271444193,-0.022242826,-0.051468544,0.0461771471,-0.229738844,-0.322154336,-0.126150164,1,fac6,-1
v001000,-0.231754029,-0.163819354,-0.286789311,-0.244229744,-0.329298803,0.4550368819,-0.295416348,1,fac6,1
